Time,x0,x1
3.401,-1.28309,-0.433209
3.402,-1.28352,-0.423758
3.403,-1.28394,-0.414308
3.404,-1.28435,-0.404857
3.405,-1.28475,-0.395406
3.406,-1.28514,-0.385955
3.407,-1.28552,-0.376504
3.408,-1.28589,-0.367053
3.409,-1.28626,-0.357602
3.41,-1.28661,-0.34815
3.411,-1.28695,-0.338699
3.412,-1.28729,-0.329248
3.413,-1.28761,-0.319796
3.414,-1.28793,-0.310345
3.415,-1.28823,-0.300894
3.416,-1.28853,-0.291443
3.417,-1.28881,-0.281992
3.418,-1.28909,-0.272542
3.419,-1.28936,-0.263091
3.42,-1.28962,-0.253641
3.421,-1.28987,-0.244191
3.422,-1.29011,-0.234741
3.423,-1.29034,-0.225292
3.424,-1.29056,-0.215843
3.425,-1.29077,-0.206394
3.426,-1.29097,-0.196946
3.427,-1.29116,-0.187498
3.428,-1.29134,-0.17805
3.429,-1.29152,-0.168603
3.43,-1.29168,-0.159157
3.431,-1.29184,-0.149711
3.432,-1.29198,-0.140265
3.433,-1.29212,-0.13082
3.434,-1.29224,-0.121376
3.435,-1.29236,-0.111932
3.436,-1.29247,-0.102489
3.437,-1.29256,-0.093047
3.438,-1.29265,-0.0836053
3.439,-1.29273,-0.0741644
3.44,-1.2928,-0.0647242
3.441,-1.29286,-0.0552847
3.442,-1.29291,-0.045846
3.443,-1.29295,-0.0364082
3.444,-1.29298,-0.0269712
3.445,-1.29301,-0.0175351
3.446,-1.29302,-0.00809987
3.447,-1.29302,0.00133443
3.448,-1.29302,0.0107678
3.449,-1.293,0.0202002
3.45,-1.29298,0.0296316
3.451,-1.29294,0.0390619
3.452,-1.2929,0.0484912
3.453,-1.29285,0.0579195
3.454,-1.29278,0.0673466
3.455,-1.29271,0.0767726
3.456,-1.29263,0.0861975
3.457,-1.29254,0.0956212
3.458,-1.29244,0.105044
3.459,-1.29233,0.114465
3.46,-1.29221,0.123885
3.461,-1.29208,0.133304
3.462,-1.29194,0.142721
3.463,-1.29179,0.152137
3.464,-1.29164,0.161552
3.465,-1.29147,0.170965
3.466,-1.2913,0.180377
3.467,-1.29111,0.189788
3.468,-1.29092,0.199197
3.469,-1.29071,0.208605
3.47,-1.2905,0.218011
3.471,-1.29028,0.227415
3.472,-1.29004,0.236818
3.473,-1.2898,0.24622
3.474,-1.28955,0.25562
3.475,-1.28929,0.265018
3.476,-1.28902,0.274414
3.477,-1.28874,0.283809
3.478,-1.28845,0.293202
3.479,-1.28816,0.302594
3.48,-1.28785,0.311983
3.481,-1.28753,0.321371
3.482,-1.28721,0.330757
3.483,-1.28687,0.340141
3.484,-1.28653,0.349524
3.485,-1.28617,0.358904
3.486,-1.28581,0.368282
3.487,-1.28544,0.377659
3.488,-1.28505,0.387033
3.489,-1.28466,0.396406
3.49,-1.28426,0.405776
3.491,-1.28385,0.415145
3.492,-1.28343,0.424511
3.493,-1.283,0.433875
3.494,-1.28256,0.443237
3.495,-1.28211,0.452597
3.496,-1.28166,0.461955
3.497,-1.28119,0.471311
3.498,-1.28071,0.480664
3.499,-1.28023,0.490015
3.5,-1.27973,0.499363
3.501,-1.27923,0.50871
3.502,-1.27872,0.518053
3.503,-1.27819,0.527395
3.504,-1.27766,0.536734
3.505,-1.27712,0.546071
3.506,-1.27657,0.555405
3.507,-1.27601,0.564736
3.508,-1.27544,0.574066
3.509,-1.27486,0.583392
3.51,-1.27427,0.592716
3.511,-1.27368,0.602037
3.512,-1.27307,0.611356
3.513,-1.27245,0.620672
3.514,-1.27183,0.629985
3.515,-1.27119,0.639295
3.516,-1.27055,0.648603
3.517,-1.2699,0.657908
3.518,-1.26923,0.66721
3.519,-1.26856,0.676509
3.52,-1.26788,0.685805
3.521,-1.26719,0.695099
3.522,-1.26649,0.704389
3.523,-1.26578,0.713676
3.524,-1.26506,0.722961
3.525,-1.26434,0.732242
3.526,-1.2636,0.74152
3.527,-1.26285,0.750795
3.528,-1.2621,0.760067
3.529,-1.26133,0.769336
3.53,-1.26056,0.778601
3.531,-1.25978,0.787863
3.532,-1.25898,0.797122
3.533,-1.25818,0.806378
3.534,-1.25737,0.81563
3.535,-1.25655,0.824879
3.536,-1.25572,0.834124
3.537,-1.25488,0.843366
3.538,-1.25403,0.852605
3.539,-1.25318,0.861839
3.54,-1.25231,0.871071
3.541,-1.25143,0.880299
3.542,-1.25055,0.889523
3.543,-1.24966,0.898743
3.544,-1.24875,0.90796
3.545,-1.24784,0.917173
3.546,-1.24692,0.926382
3.547,-1.24599,0.935587
3.548,-1.24505,0.944789
3.549,-1.2441,0.953987
3.55,-1.24314,0.96318
3.551,-1.24217,0.97237
3.552,-1.24119,0.981556
3.553,-1.24021,0.990738
3.554,-1.23921,0.999915
3.555,-1.23821,1.00909
3.556,-1.23719,1.01826
3.557,-1.23617,1.02742
3.558,-1.23514,1.03658
3.559,-1.2341,1.04574
3.56,-1.23305,1.05489
3.561,-1.23199,1.06404
3.562,-1.23092,1.07319
3.563,-1.22984,1.08233
3.564,-1.22875,1.09146
3.565,-1.22766,1.10059
3.566,-1.22655,1.10972
3.567,-1.22544,1.11884
3.568,-1.22432,1.12795
3.569,-1.22318,1.13707
3.57,-1.22204,1.14617
3.571,-1.22089,1.15528
3.572,-1.21973,1.16437
3.573,-1.21856,1.17347
3.574,-1.21738,1.18255
3.575,-1.2162,1.19164
3.576,-1.215,1.20071
3.577,-1.2138,1.20979
3.578,-1.21258,1.21886
3.579,-1.21136,1.22792
3.58,-1.21013,1.23698
3.581,-1.20888,1.24603
3.582,-1.20763,1.25508
3.583,-1.20637,1.26412
3.584,-1.20511,1.27315
3.585,-1.20383,1.28219
3.586,-1.20254,1.29121
3.587,-1.20125,1.30023
3.588,-1.19994,1.30925
3.589,-1.19863,1.31826
3.59,-1.1973,1.32726
3.591,-1.19597,1.33626
3.592,-1.19463,1.34525
3.593,-1.19328,1.35424
3.594,-1.19192,1.36322
3.595,-1.19056,1.37219
3.596,-1.18918,1.38116
3.597,-1.18779,1.39013
3.598,-1.1864,1.39908
3.599,-1.18499,1.40803
3.6,-1.18358,1.41698
3.601,-1.18216,1.42592
3.602,-1.18073,1.43485
3.603,-1.17929,1.44378
3.604,-1.17784,1.4527
3.605,-1.17639,1.46161
3.606,-1.17492,1.47052
3.607,-1.17344,1.47942
3.608,-1.17196,1.48831
3.609,-1.17047,1.4972
3.61,-1.16897,1.50608
3.611,-1.16746,1.51496
3.612,-1.16594,1.52383
3.613,-1.16441,1.53269
3.614,-1.16287,1.54154
3.615,-1.16133,1.55039
3.616,-1.15977,1.55923
3.617,-1.15821,1.56806
3.618,-1.15663,1.57689
3.619,-1.15505,1.58571
3.62,-1.15346,1.59452
3.621,-1.15186,1.60333
3.622,-1.15026,1.61212
3.623,-1.14864,1.62091
3.624,-1.14701,1.6297
3.625,-1.14538,1.63847
3.626,-1.14374,1.64724
3.627,-1.14209,1.656
3.628,-1.14043,1.66475
3.629,-1.13876,1.6735
3.63,-1.13708,1.68224
3.631,-1.13539,1.69097
3.632,-1.1337,1.69969
3.633,-1.13199,1.7084
3.634,-1.13028,1.71711
3.635,-1.12856,1.7258
3.636,-1.12683,1.73449
3.637,-1.12509,1.74318
3.638,-1.12334,1.75185
3.639,-1.12159,1.76051
3.64,-1.11982,1.76917
3.641,-1.11805,1.77782
3.642,-1.11627,1.78646
3.643,-1.11447,1.79509
3.644,-1.11267,1.80371
3.645,-1.11087,1.81233
3.646,-1.10905,1.82093
3.647,-1.10723,1.82953
3.648,-1.10539,1.83811
3.649,-1.10355,1.84669
3.65,-1.1017,1.85526
3.651,-1.09984,1.86382
3.652,-1.09797,1.87237
3.653,-1.09609,1.88091
3.654,-1.09421,1.88945
3.655,-1.09231,1.89797
3.656,-1.09041,1.90648
3.657,-1.0885,1.91499
3.658,-1.08658,1.92348
3.659,-1.08465,1.93197
3.66,-1.08272,1.94044
3.661,-1.08077,1.94891
3.662,-1.07882,1.95736
3.663,-1.07686,1.96581
3.664,-1.07489,1.97425
3.665,-1.07291,1.98267
3.666,-1.07092,1.99109
3.667,-1.06893,1.99949
3.668,-1.06692,2.00789
3.669,-1.06491,2.01627
3.67,-1.06289,2.02465
3.671,-1.06086,2.03301
3.672,-1.05883,2.04136
3.673,-1.05678,2.04971
3.674,-1.05473,2.05804
3.675,-1.05266,2.06636
3.676,-1.05059,2.07467
3.677,-1.04852,2.08297
3.678,-1.04643,2.09126
3.679,-1.04433,2.09954
3.68,-1.04223,2.1078
3.681,-1.04012,2.11606
3.682,-1.038,2.1243
3.683,-1.03587,2.13253
3.684,-1.03373,2.14075
3.685,-1.03159,2.14896
3.686,-1.02943,2.15716
3.687,-1.02727,2.16535
3.688,-1.0251,2.17352
3.689,-1.02293,2.18168
3.69,-1.02074,2.18983
3.691,-1.01855,2.19797
3.692,-1.01634,2.20609
3.693,-1.01413,2.21421
3.694,-1.01192,2.22231
3.695,-1.00969,2.2304
3.696,-1.00745,2.23848
3.697,-1.00521,2.24654
3.698,-1.00296,2.25459
3.699,-1.0007,2.26263
3.7,-0.998436,2.27066
3.701,-0.996162,2.27867
3.702,-0.993879,2.28667
3.703,-0.991588,2.29466
3.704,-0.98929,2.30263
3.705,-0.986983,2.31059
3.706,-0.984669,2.31854
3.707,-0.982346,2.32647
3.708,-0.980016,2.33439
3.709,-0.977677,2.3423
3.71,-0.975331,2.35019
3.711,-0.972977,2.35807
3.712,-0.970615,2.36594
3.713,-0.968245,2.37379
3.714,-0.965867,2.38163
3.715,-0.963482,2.38945
3.716,-0.961089,2.39726
3.717,-0.958687,2.40506
3.718,-0.956278,2.41284
3.719,-0.953862,2.42061
3.72,-0.951437,2.42836
3.721,-0.949005,2.4361
3.722,-0.946565,2.44382
3.723,-0.944117,2.45153
3.724,-0.941662,2.45922
3.725,-0.939199,2.4669
3.726,-0.936728,2.47456
3.727,-0.93425,2.48221
3.728,-0.931764,2.48984
3.729,-0.92927,2.49746
3.73,-0.926769,2.50506
3.731,-0.92426,2.51265
3.732,-0.921744,2.52022
3.733,-0.91922,2.52777
3.734,-0.916688,2.53531
3.735,-0.914149,2.54284
3.736,-0.911602,2.55035
3.737,-0.909048,2.55784
3.738,-0.906487,2.56531
3.739,-0.903918,2.57277
3.74,-0.901341,2.58021
3.741,-0.898757,2.58764
3.742,-0.896166,2.59505
3.743,-0.893567,2.60244
3.744,-0.890961,2.60982
3.745,-0.888347,2.61718
3.746,-0.885727,2.62452
3.747,-0.883098,2.63185
3.748,-0.880463,2.63916
3.749,-0.87782,2.64645
3.75,-0.87517,2.65372
3.751,-0.872513,2.66098
3.752,-0.869848,2.66822
3.753,-0.867176,2.67544
3.754,-0.864497,2.68264
3.755,-0.861811,2.68983
3.756,-0.859118,2.697
3.757,-0.856417,2.70415
3.758,-0.853709,2.71128
3.759,-0.850994,2.71839
3.76,-0.848273,2.72549
3.761,-0.845543,2.73257
3.762,-0.842807,2.73962
3.763,-0.840064,2.74666
3.764,-0.837314,2.75369
3.765,-0.834557,2.76069
3.766,-0.831793,2.76767
3.767,-0.829022,2.77464
3.768,-0.826243,2.78158
3.769,-0.823458,2.78851
3.77,-0.820666,2.79542
3.771,-0.817868,2.8023
3.772,-0.815062,2.80917
3.773,-0.812249,2.81602
3.774,-0.80943,2.82285
3.775,-0.806604,2.82966
3.776,-0.80377,2.83645
3.777,-0.800931,2.84322
3.778,-0.798084,2.84997
3.779,-0.795231,2.8567
3.78,-0.792371,2.8634
3.781,-0.789504,2.87009
3.782,-0.78663,2.87676
3.783,-0.78375,2.88341
3.784,-0.780864,2.89003
3.785,-0.77797,2.89664
3.786,-0.77507,2.90322
3.787,-0.772164,2.90979
3.788,-0.769251,2.91633
3.789,-0.766331,2.92285
3.79,-0.763405,2.92935
3.791,-0.760473,2.93583
3.792,-0.757533,2.94229
3.793,-0.754588,2.94872
3.794,-0.751636,2.95514
3.795,-0.748678,2.96153
3.796,-0.745713,2.9679
3.797,-0.742742,2.97425
3.798,-0.739765,2.98058
3.799,-0.736781,2.98688
3.8,-0.733791,2.99316
3.801,-0.730794,2.99942
3.802,-0.727792,3.00566
3.803,-0.724783,3.01187
3.804,-0.721768,3.01806
3.805,-0.718747,3.02423
3.806,-0.71572,3.03038
3.807,-0.712686,3.0365
3.808,-0.709647,3.0426
3.809,-0.706601,3.04867
3.81,-0.703549,3.05473
3.811,-0.700492,3.06075
3.812,-0.697428,3.06676
3.813,-0.694358,3.07274
3.814,-0.691282,3.0787
3.815,-0.688201,3.08463
3.816,-0.685113,3.09055
3.817,-0.68202,3.09643
3.818,-0.67892,3.10229
3.819,-0.675815,3.10813
3.82,-0.672704,3.11394
3.821,-0.669587,3.11973
3.822,-0.666465,3.1255
3.823,-0.663336,3.13124
3.824,-0.660202,3.13695
3.825,-0.657062,3.14264
3.826,-0.653917,3.14831
3.827,-0.650766,3.15395
3.828,-0.647609,3.15956
3.829,-0.644447,3.16515
3.83,-0.641279,3.17072
3.831,-0.638105,3.17626
3.832,-0.634926,3.18177
3.833,-0.631742,3.18726
3.834,-0.628552,3.19272
3.835,-0.625356,3.19815
3.836,-0.622155,3.20356
3.837,-0.618949,3.20895
3.838,-0.615737,3.2143
3.839,-0.612521,3.21964
3.84,-0.609298,3.22494
3.841,-0.606071,3.23022
3.842,-0.602838,3.23547
3.843,-0.5996,3.2407
3.844,-0.596356,3.24589
3.845,-0.593108,3.25107
3.846,-0.589854,3.25621
3.847,-0.586596,3.26133
3.848,-0.583332,3.26642
3.849,-0.580063,3.27148
3.85,-0.576789,3.27652
3.851,-0.57351,3.28153
3.852,-0.570226,3.28651
3.853,-0.566937,3.29146
3.854,-0.563643,3.29639
3.855,-0.560344,3.30128
3.856,-0.55704,3.30615
3.857,-0.553732,3.31099
3.858,-0.550418,3.31581
3.859,-0.5471,3.32059
3.86,-0.543777,3.32535
3.861,-0.540449,3.33008
3.862,-0.537117,3.33478
3.863,-0.53378,3.33945
3.864,-0.530438,3.34409
3.865,-0.527092,3.34871
3.866,-0.523741,3.35329
3.867,-0.520385,3.35785
3.868,-0.517025,3.36238
3.869,-0.51366,3.36688
3.87,-0.510291,3.37134
3.871,-0.506918,3.37578
3.872,-0.50354,3.38019
3.873,-0.500157,3.38458
3.874,-0.49677,3.38893
3.875,-0.493379,3.39325
3.876,-0.489984,3.39754
3.877,-0.486584,3.4018
3.878,-0.48318,3.40603
3.879,-0.479772,3.41024
3.88,-0.47636,3.41441
3.881,-0.472943,3.41855
3.882,-0.469523,3.42266
3.883,-0.466098,3.42674
3.884,-0.462669,3.43079
3.885,-0.459237,3.43481
3.886,-0.4558,3.4388
3.887,-0.452359,3.44276
3.888,-0.448914,3.44669
3.889,-0.445466,3.45059
3.89,-0.442013,3.45445
3.891,-0.438557,3.45829
3.892,-0.435096,3.46209
3.893,-0.431632,3.46587
3.894,-0.428165,3.46961
3.895,-0.424693,3.47332
3.896,-0.421218,3.477
3.897,-0.417739,3.48065
3.898,-0.414257,3.48426
3.899,-0.410771,3.48785
3.9,-0.407281,3.4914
3.901,-0.403788,3.49492
3.902,-0.400291,3.49841
3.903,-0.396791,3.50187
3.904,-0.393288,3.50529
3.905,-0.389781,3.50868
3.906,-0.38627,3.51204
3.907,-0.382757,3.51537
3.908,-0.379239,3.51867
3.909,-0.375719,3.52193
3.91,-0.372196,3.52516
3.911,-0.368669,3.52836
3.912,-0.365139,3.53153
3.913,-0.361606,3.53466
3.914,-0.35807,3.53776
3.915,-0.35453,3.54083
3.916,-0.350988,3.54387
3.917,-0.347443,3.54687
3.918,-0.343894,3.54984
3.919,-0.340343,3.55277
3.92,-0.336789,3.55568
3.921,-0.333232,3.55855
3.922,-0.329672,3.56138
3.923,-0.326109,3.56418
3.924,-0.322543,3.56695
3.925,-0.318975,3.56969
3.926,-0.315404,3.57239
3.927,-0.31183,3.57506
3.928,-0.308254,3.5777
3.929,-0.304675,3.5803
3.93,-0.301093,3.58287
3.931,-0.297509,3.5854
3.932,-0.293922,3.5879
3.933,-0.290333,3.59037
3.934,-0.286742,3.5928
3.935,-0.283148,3.5952
3.936,-0.279551,3.59756
3.937,-0.275953,3.59989
3.938,-0.272352,3.60219
3.939,-0.268748,3.60445
3.94,-0.265143,3.60668
3.941,-0.261535,3.60887
3.942,-0.257925,3.61103
3.943,-0.254313,3.61315
3.944,-0.250699,3.61524
3.945,-0.247082,3.6173
3.946,-0.243464,3.61932
3.947,-0.239844,3.6213
3.948,-0.236221,3.62325
3.949,-0.232597,3.62517
3.95,-0.228971,3.62705
3.951,-0.225343,3.6289
3.952,-0.221713,3.63071
3.953,-0.218082,3.63248
3.954,-0.214448,3.63423
3.955,-0.210813,3.63593
3.956,-0.207177,3.6376
3.957,-0.203538,3.63924
3.958,-0.199898,3.64084
3.959,-0.196256,3.64241
3.96,-0.192613,3.64394
3.961,-0.188969,3.64544
3.962,-0.185322,3.6469
3.963,-0.181675,3.64832
3.964,-0.178026,3.64971
3.965,-0.174375,3.65107
3.966,-0.170724,3.65239
3.967,-0.167071,3.65367
3.968,-0.163416,3.65492
3.969,-0.159761,3.65613
3.97,-0.156104,3.65731
3.971,-0.152446,3.65845
3.972,-0.148787,3.65956
3.973,-0.145127,3.66063
3.974,-0.141466,3.66166
3.975,-0.137804,3.66266
3.976,-0.134141,3.66362
3.977,-0.130477,3.66455
3.978,-0.126812,3.66544
3.979,-0.123146,3.6663
3.98,-0.119479,3.66712
3.981,-0.115811,3.6679
3.982,-0.112143,3.66865
3.983,-0.108474,3.66937
3.984,-0.104804,3.67004
3.985,-0.101134,3.67068
3.986,-0.0974631,3.67129
3.987,-0.0937915,3.67186
3.988,-0.0901194,3.67239
3.989,-0.0864467,3.67289
3.99,-0.0827736,3.67335
3.991,-0.0791,3.67378
3.992,-0.0754261,3.67417
3.993,-0.0717517,3.67452
3.994,-0.068077,3.67484
3.995,-0.064402,3.67512
3.996,-0.0607268,3.67537
3.997,-0.0570513,3.67558
3.998,-0.0533756,3.67575
3.999,-0.0496998,3.67589
4,-0.0460239,3.67599
4.001,-0.0423479,3.67606
4.002,-0.0386718,3.67609
4.003,-0.0349957,3.67608
4.004,-0.0313196,3.67604
4.005,-0.0276436,3.67596
4.006,-0.0239677,3.67584
4.007,-0.020292,3.67569
4.008,-0.0166163,3.67551
4.009,-0.0129409,3.67528
4.01,-0.00926579,3.67503
4.011,-0.00559091,3.67473
4.012,-0.00191634,3.6744
4.013,0.00175788,3.67403
4.014,0.00543172,3.67363
4.015,0.00910513,3.67319
4.016,0.0127781,3.67272
4.017,0.0164506,3.67221
4.018,0.0201225,3.67166
4.019,0.0237939,3.67108
4.02,0.0274646,3.67046
4.021,0.0311348,3.66981
4.022,0.0348042,3.66912
4.023,0.038473,3.66839
4.024,0.042141,3.66763
4.025,0.0458082,3.66683
4.026,0.0494747,3.666
4.027,0.0531402,3.66513
4.028,0.0568049,3.66422
4.029,0.0604686,3.66328
4.03,0.0641314,3.6623
4.031,0.0677932,3.66129
4.032,0.071454,3.66024
4.033,0.0751137,3.65916
4.034,0.0787723,3.65804
4.035,0.0824298,3.65688
4.036,0.0860861,3.65569
4.037,0.0897411,3.65446
4.038,0.093395,3.6532
4.039,0.0970475,3.6519
4.04,0.100699,3.65057
4.041,0.104349,3.6492
4.042,0.107997,3.6478
4.043,0.111644,3.64636
4.044,0.11529,3.64488
4.045,0.118934,3.64337
4.046,0.122577,3.64182
4.047,0.126218,3.64024
4.048,0.129857,3.63863
4.049,0.133495,3.63697
4.05,0.137131,3.63529
4.051,0.140765,3.63357
4.052,0.144398,3.63181
4.053,0.148029,3.63002
4.054,0.151658,3.62819
4.055,0.155285,3.62633
4.056,0.158911,3.62443
4.057,0.162534,3.6225
4.058,0.166156,3.62053
4.059,0.169775,3.61853
4.06,0.173393,3.61649
4.061,0.177008,3.61442
4.062,0.180622,3.61231
4.063,0.184233,3.61017
4.064,0.187842,3.608
4.065,0.191449,3.60579
4.066,0.195054,3.60354
4.067,0.198656,3.60126
4.068,0.202256,3.59895
4.069,0.205854,3.5966
4.07,0.209449,3.59422
4.071,0.213042,3.5918
4.072,0.216633,3.58935
4.073,0.220221,3.58687
4.074,0.223807,3.58435
4.075,0.22739,3.5818
4.076,0.23097,3.57921
4.077,0.234548,3.57659
4.078,0.238123,3.57394
4.079,0.241696,3.57125
4.08,0.245266,3.56853
4.081,0.248833,3.56577
4.082,0.252397,3.56298
4.083,0.255959,3.56016
4.084,0.259518,3.5573
4.085,0.263073,3.55441
4.086,0.266626,3.55149
4.087,0.270176,3.54853
4.088,0.273723,3.54554
4.089,0.277268,3.54252
4.09,0.280808,3.53946
4.091,0.284346,3.53637
4.092,0.287881,3.53325
4.093,0.291413,3.5301
4.094,0.294941,3.52691
4.095,0.298467,3.52369
4.096,0.301989,3.52043
4.097,0.305508,3.51715
4.098,0.309023,3.51383
4.099,0.312535,3.51048
4.1,0.316044,3.5071
4.101,0.319549,3.50368
4.102,0.323051,3.50023
4.103,0.32655,3.49675
4.104,0.330045,3.49324
4.105,0.333536,3.48969
4.106,0.337024,3.48612
4.107,0.340509,3.48251
4.108,0.343989,3.47887
4.109,0.347466,3.4752
4.11,0.35094,3.47149
4.111,0.354409,3.46776
4.112,0.357875,3.46399
4.113,0.361337,3.46019
4.114,0.364795,3.45636
4.115,0.36825,3.4525
4.116,0.3717,3.44861
4.117,0.375147,3.44468
4.118,0.37859,3.44073
4.119,0.382029,3.43674
4.12,0.385463,3.43273
4.121,0.388894,3.42868
4.122,0.392321,3.4246
4.123,0.395743,3.42049
4.124,0.399162,3.41636
4.125,0.402576,3.41219
4.126,0.405986,3.40799
4.127,0.409392,3.40376
4.128,0.412794,3.3995
4.129,0.416191,3.39521
4.13,0.419584,3.39089
4.131,0.422973,3.38653
4.132,0.426357,3.38215
4.133,0.429737,3.37774
4.134,0.433112,3.3733
4.135,0.436484,3.36884
4.136,0.43985,3.36434
4.137,0.443212,3.35981
4.138,0.44657,3.35525
4.139,0.449923,3.35066
4.14,0.453271,3.34605
4.141,0.456615,3.3414
4.142,0.459954,3.33673
4.143,0.463288,3.33203
4.144,0.466618,3.32729
4.145,0.469943,3.32253
4.146,0.473263,3.31775
4.147,0.476578,3.31293
4.148,0.479889,3.30808
4.149,0.483194,3.30321
4.15,0.486495,3.29831
4.151,0.489791,3.29338
4.152,0.493082,3.28842
4.153,0.496368,3.28343
4.154,0.499649,3.27842
4.155,0.502925,3.27338
4.156,0.506196,3.26831
4.157,0.509461,3.26321
4.158,0.512722,3.25808
4.159,0.515977,3.25293
4.16,0.519228,3.24775
4.161,0.522473,3.24255
4.162,0.525713,3.23731
4.163,0.528948,3.23205
4.164,0.532177,3.22677
4.165,0.535401,3.22145
4.166,0.53862,3.21611
4.167,0.541833,3.21075
4.168,0.545041,3.20535
4.169,0.548244,3.19993
4.17,0.551441,3.19449
4.171,0.554633,3.18901
4.172,0.557819,3.18352
4.173,0.561,3.17799
4.174,0.564175,3.17244
4.175,0.567345,3.16687
4.176,0.570509,3.16127
4.177,0.573667,3.15564
4.178,0.57682,3.14999
4.179,0.579967,3.14431
4.18,0.583109,3.13861
4.181,0.586245,3.13288
4.182,0.589375,3.12712
4.183,0.592499,3.12135
4.184,0.595617,3.11554
4.185,0.59873,3.10972
4.186,0.601837,3.10386
4.187,0.604938,3.09799
4.188,0.608033,3.09209
4.189,0.611122,3.08616
4.19,0.614205,3.08021
4.191,0.617282,3.07424
4.192,0.620353,3.06824
4.193,0.623419,3.06222
4.194,0.626478,3.05617
4.195,0.629531,3.0501
4.196,0.632578,3.04401
4.197,0.635619,3.0379
4.198,0.638654,3.03176
4.199,0.641683,3.02559
4.2,0.644705,3.01941
4.201,0.647721,3.0132
4.202,0.650731,3.00697
4.203,0.653735,3.00071
4.204,0.656733,2.99444
4.205,0.659724,2.98814
4.206,0.662709,2.98181
4.207,0.665688,2.97547
4.208,0.66866,2.9691
4.209,0.671626,2.96271
4.21,0.674585,2.9563
4.211,0.677539,2.94987
4.212,0.680485,2.94341
4.213,0.683425,2.93693
4.214,0.686359,2.93043
4.215,0.689286,2.92391
4.216,0.692207,2.91737
4.217,0.695121,2.91081
4.218,0.698028,2.90422
4.219,0.700929,2.89762
4.22,0.703824,2.89099
4.221,0.706711,2.88434
4.222,0.709592,2.87767
4.223,0.712467,2.87098
4.224,0.715334,2.86427
4.225,0.718195,2.85754
4.226,0.721049,2.85079
4.227,0.723897,2.84402
4.228,0.726737,2.83723
4.229,0.729571,2.83042
4.23,0.732398,2.82358
4.231,0.735218,2.81673
4.232,0.738032,2.80986
4.233,0.740838,2.80297
4.234,0.743638,2.79606
4.235,0.74643,2.78913
4.236,0.749216,2.78218
4.237,0.751995,2.77521
4.238,0.754766,2.76822
4.239,0.757531,2.76121
4.24,0.760289,2.75419
4.241,0.763039,2.74714
4.242,0.765783,2.74008
4.243,0.76852,2.73299
4.244,0.771249,2.72589
4.245,0.773971,2.71877
4.246,0.776686,2.71164
4.247,0.779395,2.70448
4.248,0.782095,2.69731
4.249,0.784789,2.69011
4.25,0.787476,2.6829
4.251,0.790155,2.67567
4.252,0.792827,2.66843
4.253,0.795492,2.66116
4.254,0.798149,2.65388
4.255,0.8008,2.64658
4.256,0.803442,2.63927
4.257,0.806078,2.63193
4.258,0.808706,2.62458
4.259,0.811327,2.61722
4.26,0.813941,2.60983
4.261,0.816547,2.60243
4.262,0.819146,2.59501
4.263,0.821737,2.58758
4.264,0.824321,2.58013
4.265,0.826897,2.57266
4.266,0.829466,2.56518
4.267,0.832028,2.55768
4.268,0.834581,2.55016
4.269,0.837128,2.54263
4.27,0.839667,2.53508
4.271,0.842198,2.52751
4.272,0.844722,2.51993
4.273,0.847238,2.51234
4.274,0.849746,2.50473
4.275,0.852247,2.4971
4.276,0.854741,2.48946
4.277,0.857226,2.4818
4.278,0.859704,2.47413
4.279,0.862174,2.46644
4.28,0.864637,2.45874
4.281,0.867092,2.45102
4.282,0.869539,2.44329
4.283,0.871979,2.43554
4.284,0.87441,2.42778
4.285,0.876834,2.42001
4.286,0.87925,2.41222
4.287,0.881659,2.40441
4.288,0.884059,2.39659
4.289,0.886452,2.38876
4.29,0.888837,2.38091
4.291,0.891214,2.37305
4.292,0.893583,2.36518
4.293,0.895944,2.35729
4.294,0.898297,2.34939
4.295,0.900643,2.34147
4.296,0.90298,2.33354
4.297,0.90531,2.3256
4.298,0.907631,2.31764
4.299,0.909945,2.30967
4.3,0.912251,2.30169
4.301,0.914548,2.2937
4.302,0.916838,2.28569
4.303,0.91912,2.27767
4.304,0.921393,2.26963
4.305,0.923659,2.26159
4.306,0.925917,2.25353
4.307,0.928166,2.24546
4.308,0.930407,2.23737
4.309,0.932641,2.22928
4.31,0.934866,2.22117
4.311,0.937083,2.21305
4.312,0.939292,2.20491
4.313,0.941493,2.19677
4.314,0.943686,2.18861
4.315,0.94587,2.18045
4.316,0.948047,2.17227
4.317,0.950215,2.16407
4.318,0.952375,2.15587
4.319,0.954526,2.14766
4.32,0.95667,2.13943
4.321,0.958805,2.13119
4.322,0.960932,2.12295
4.323,0.963051,2.11469
4.324,0.965162,2.10642
4.325,0.967264,2.09814
4.326,0.969358,2.08984
4.327,0.971444,2.08154
4.328,0.973521,2.07323
4.329,0.97559,2.0649
4.33,0.977651,2.05657
4.331,0.979703,2.04822
4.332,0.981747,2.03987
4.333,0.983783,2.0315
4.334,0.98581,2.02312
4.335,0.987829,2.01474
4.336,0.98984,2.00634
4.337,0.991842,1.99794
4.338,0.993836,1.98952
4.339,0.995821,1.98109
4.34,0.997798,1.97266
4.341,0.999766,1.96421
4.342,1.00173,1.95576
4.343,1.00368,1.94729
4.344,1.00562,1.93882
4.345,1.00756,1.93034
4.346,1.00948,1.92185
4.347,1.0114,1.91334
4.348,1.01331,1.90483
